x,y,u
-0.859,-0.192,1.032581119795611
-0.859,-0.172,1.0639691237466191
-0.859,-0.152,1.0941661489970445
-0.859,-0.131,1.1246281170163575
-0.859,-0.111,1.1524591680658949
-0.859,-0.091,1.1791420261739163
-0.859,-0.071,1.2047028556108894
-0.859,-0.051,1.229196514401116
-0.859,-0.03,1.253851067147231
-0.859,-0.01,1.276396039953835
-0.859,0.01,1.2980594200601852
-0.859,0.03,1.3187813713063616
-0.859,0.051,1.3393049428284736
-0.859,0.071,1.3572660880574594
-0.859,0.091,1.373055686211879
-0.859,0.111,1.3858254023591994
-0.859,0.131,1.394507405374362
-0.859,0.152,1.397861170667954
-0.859,0.172,1.394152655180938
-0.859,0.192,1.3823156670705328
-0.859,0.212,1.3610661566017968
-0.859,0.232,1.3293275040460455
-0.859,0.253,1.283873458540275
-0.859,0.273,1.228659827909816
-0.859,0.293,1.1619281125851295
-0.859,0.313,1.0842909072438218
-0.859,0.333,0.9968428286298195
-0.859,0.354,0.8961394364642552
-0.859,0.374,0.7937283037928227
-0.859,0.394,0.6871102470035264
-0.859,0.414,0.5784723218697623
-0.859,0.434,0.469939382320803
-0.859,0.455,0.3581937395042029
-0.859,0.475,0.25553858595540635
-0.859,0.495,0.15775425130288
-0.859,0.515,0.06554087227927424
-0.859,0.535,-0.020882754961296657
-0.859,0.556,-0.10565850519548839
-0.859,0.576,-0.18137432087909272
-0.859,0.596,-0.25314020577997565
-0.859,0.616,-0.3220794731803477
-0.859,0.636,-0.3893850765700394
-0.859,0.657,-0.459552702464149
-0.859,0.677,-0.5269444048510852
-0.859,0.697,-0.5956817030550156
-0.859,0.717,-0.6662770553210559
-0.859,0.737,-0.7389579479716177
-0.859,0.758,-0.8174624346653568
-0.859,0.778,-0.8940043594237386
-0.859,0.798,-0.9717821279083516
-0.859,0.818,-1.0501698205959396
-0.859,0.838,-1.1284686217998874
-0.859,0.859,-1.2098006175732214
-0.859,0.879,-1.2856926345973234
-0.859,0.899,-1.3594004487754205
-0.859,0.919,-1.4303386328634051
-0.859,0.939,-1.4979809485720268
-0.859,0.96,-1.5649334176995933
-0.859,0.98,-1.624345001680506
-0.859,1.0,-1.6790572682775013
-0.838,-1.0,-1.6739416892411727
-0.838,-0.98,-1.6239908736118263
-0.838,-0.96,-1.5704049307849985
-0.838,-0.939,-1.510901491936743
-0.838,-0.919,-1.4517997603948816
-0.838,-0.899,-1.3909189230476113
-0.838,-0.879,-1.328751155944552
-0.838,-0.859,-1.2656554802598412
-0.838,-0.838,-1.1986111331747746
-0.838,-0.818,-1.1340049310617046
-0.838,-0.798,-1.0684724674331136
-0.838,-0.778,-1.0016637657591765
-0.838,-0.758,-0.9331059962475381
-0.838,-0.737,-0.858647846516686
-0.838,-0.717,-0.7848232254393338
-0.838,-0.697,-0.7076868293243622
-0.838,-0.677,-0.6269208763929928
-0.838,-0.657,-0.5424054718749708
-0.838,-0.636,-0.4497637511204102
-0.838,-0.616,-0.35822051976979863
-0.838,-0.596,-0.26409793339329596
-0.838,-0.576,-0.16826760458175075
-0.838,-0.556,-0.07177827693181382
-0.838,-0.535,0.028975523646866258
-0.838,-0.515,0.12315445319822099
-0.838,-0.495,0.2144329926136161
-0.838,-0.475,0.3017877147997897
-0.838,-0.455,0.38438010274970963
-0.838,-0.434,0.46531746951273745
-0.838,-0.414,0.5365348747738374
-0.838,-0.394,0.6019520796309958
-0.838,-0.374,0.6617378513389426
-0.838,-0.354,0.7162660078199556
-0.838,-0.333,0.7684403547828987
-0.838,-0.313,0.8139398900471662
-0.838,-0.293,0.8560154715972221
-0.838,-0.273,0.8952919347814701
-0.838,-0.253,0.9323214618744243
-0.838,-0.232,0.9692705666936865
-0.838,-0.212,1.0029543375524086
-0.838,-0.192,1.0353736460152851
-0.838,-0.172,1.0666227861874251
-0.838,-0.152,1.0967224717688302
-0.838,-0.131,1.1270635942912002
-0.838,-0.111,1.1547235795872421
-0.838,-0.091,1.1811619950321968
-0.838,-0.071,1.2064014483107344
-0.838,-0.051,1.2305007077629941
-0.838,-0.03,1.254668879953401
-0.838,-0.01,1.276684624542083
-0.838,0.01,1.297753747074451
-0.838,0.03,1.3178117818635808
-0.838,0.051,1.3375572227585115
-0.838,0.071,1.3547001213698353
-0.838,0.091,1.3696062308571924
-0.838,0.111,1.3814539835479658
-0.838,0.131,1.3892240386445263
-0.838,0.152,1.3917128329054647
-0.838,0.172,1.387371151105409
-0.838,0.192,1.3752061195181784
-0.838,0.212,1.354064324723529
-0.838,0.232,1.322999575578371
-0.838,0.253,1.2789942730678656
-0.838,0.273,1.2259659507536995
-0.838,0.293,1.1622624521317442
-0.838,0.313,1.0885051166039594
-0.838,0.333,1.005746572585024
-0.838,0.354,0.9107301106666448
-0.838,0.374,0.8143063245684652
-0.838,0.394,0.7140392596178409
-0.838,0.414,0.6118974560822715
-0.838,0.434,0.5097760594657326
-0.838,0.455,0.4044262590516779
-0.838,0.475,0.30733461860860595
-0.838,0.495,0.21443517540806423
-0.838,0.515,0.12631811572698864
-0.838,0.535,0.0431479816810022
-0.838,0.556,-0.03911422805189607
-0.838,0.576,-0.11323482471965507
-0.838,0.596,-0.1840793388897473
-0.838,0.616,-0.2526345664939096
-0.838,0.636,-0.31993775167129296
-0.838,0.657,-0.39034118193652584
-0.838,0.677,-0.4580307360583671
-0.838,0.697,-0.5270118620157745
-0.838,0.717,-0.5977053337132251
-0.838,0.737,-0.670284047346213
-0.838,0.758,-0.7484503970497278
-0.838,0.778,-0.8244749382750873
-0.838,0.798,-0.9016012839579606
-0.838,0.818,-0.9792877258185222
-0.838,0.838,-1.0569372263736418
-0.838,0.859,-1.1377685047312782
-0.838,0.879,-1.2134796093415925
-0.838,0.899,-1.2874132693944453
-0.838,0.919,-1.3590940156798341
-0.838,0.939,-1.4280954178277252
-0.838,0.96,-1.4972319695466823
-0.838,0.98,-1.5595186117301907
-0.838,1.0,-1.6179344831415783
-0.818,-1.0,-1.6156444464840787
-0.818,-0.98,-1.5625757283081674
-0.818,-0.96,-1.5066752121517215
-0.818,-0.939,-1.4455892837271622
-0.818,-0.919,-1.385721099427497
-0.818,-0.899,-1.3246851453126132
-0.818,-0.879,-1.2628239857285468
-0.818,-0.859,-1.2003211143000254
-0.818,-0.838,-1.1340052085787937
-0.818,-0.818,-1.0700093395925179
-0.818,-0.798,-1.0048552574861884
-0.818,-0.778,-0.9380873877677158
-0.818,-0.758,-0.8691829352066307
-0.818,-0.737,-0.7939576770705181
-0.818,-0.717,-0.7190946787377014
-0.818,-0.697,-0.6407523999280109
-0.818,-0.677,-0.558784211598796
-0.818,-0.657,-0.47326809128106095
-0.818,-0.636,-0.3800143535251569
-0.818,-0.616,-0.28850144922873744
-0.818,-0.596,-0.1951639359695115
-0.818,-0.576,-0.1009781960481016
-0.818,-0.556,-0.007036773996605322
-0.818,-0.535,0.09009130481455163
-0.818,-0.515,0.1799995464788689
-0.818,-0.495,0.26635104305674095
-0.818,-0.475,0.3483051191493113
-0.818,-0.455,0.42523250984204675
-0.818,-0.434,0.500177208725476
-0.818,-0.414,0.5658645700527871
-0.818,-0.394,0.6261136344022044
-0.818,-0.374,0.6812416374158805
-0.818,-0.354,0.7317264025010387
-0.818,-0.333,0.7803749352246008
-0.818,-0.313,0.8232074918418398
-0.818,-0.293,0.8632508628887388
-0.818,-0.273,0.9010586151630885
-0.818,-0.253,0.9370857584995808
-0.818,-0.232,0.9733679082202124
-0.818,-0.212,1.006669844509099
-0.818,-0.192,1.0388559635913557
-0.818,-0.172,1.0699365819812203
-0.818,-0.152,1.0998712748516482
-0.818,-0.131,1.1299969356343387
-0.818,-0.111,1.157388148774321
-0.818,-0.091,1.1834888833440214
-0.818,-0.071,1.2083231222141617
-0.818,-0.051,1.2319545514339543
-0.818,-0.03,1.255569448188337
-0.818,-0.01,1.2769995219153034
-0.818,0.01,1.2974223561521203
-0.818,0.03,1.3167663248501142
-0.818,0.051,1.3356810616674029
-0.818,0.071,1.3519557260311927
-0.818,0.091,1.365929995642293
-0.818,0.111,1.3768126182434302
-0.818,0.131,1.383635873197405
-0.818,0.152,1.3852311122517216
-0.818,0.172,1.3802352527675743
-0.818,0.192,1.3677251206885612
-0.818,0.212,1.3466692273155887
-0.818,0.232,1.3162456905020936
-0.818,0.253,1.2736281083325383
-0.818,0.273,1.2226903097962896
-0.818,0.293,1.1618730613282335
-0.818,0.313,1.0918007288114886
-0.818,0.333,1.0134760949426753
-0.818,0.354,0.9238145287069668
-0.818,0.374,0.8330065777992683
-0.818,0.394,0.7386755519109539
-0.818,0.414,0.6425849043755092
-0.818,0.434,0.5464170930150554
-0.818,0.455,0.4469888154482402
-0.818,0.475,0.355032234046472
-0.818,0.495,0.26662658888095936
-0.818,0.515,0.18226279990211797
-0.818,0.535,0.10205732765425374
-0.818,0.556,0.02206540544170177
-0.818,0.576,-0.050638688182015
-0.818,0.596,-0.12069563777267095
-0.818,0.616,-0.18896536732334906
-0.818,0.636,-0.2563394755414704
-0.818,0.657,-0.3270371930494874
-0.818,0.677,-0.3950696023624122
-0.818,0.697,-0.4643310195126671
-0.818,0.717,-0.5351480012669725
-0.818,0.737,-0.6076331992519605
-0.818,0.758,-0.6854386846463607
-0.818,0.778,-0.7608793843852728
-0.818,0.798,-0.837227677155136
-0.818,0.818,-0.9140077759306855
-0.818,0.838,-0.9907085952794954
-0.818,0.859,-1.0706063046150474
-0.818,0.879,-1.1456002820419338
-0.818,0.899,-1.219095279927053
-0.818,0.919,-1.2907237841226769
-0.818,0.939,-1.360162115112526
-0.818,0.96,-1.4303862134355643
-0.818,0.98,-1.4943950222433986
-0.818,1.0,-1.5552740566386825
-0.798,-1.0,-1.5524454470885722
-0.798,-0.98,-1.4971412670234292
-0.798,-0.96,-1.4397775964326793
-0.798,-0.939,-1.3779168001911037
-0.798,-0.919,-1.3179237600151041
-0.798,-0.899,-1.2572113590155072
-0.798,-0.879,-1.1959505869920697
-0.798,-0.859,-1.1341439232110824
-0.798,-0.838,-1.0684724674331136
-0.798,-0.818,-1.004855008125845
-0.798,-0.798,-0.9397422675548659
-0.798,-0.778,-0.8726292108087029
-0.798,-0.758,-0.8029996353647415
-0.798,-0.737,-0.726678944465051
-0.798,-0.717,-0.6505829765034956
-0.798,-0.697,-0.5709900034953004
-0.798,-0.677,-0.48794617159055653
-0.798,-0.657,-0.4017283708006052
-0.798,-0.636,-0.30834637248869984
-0.798,-0.616,-0.21745465165316835
-0.798,-0.596,-0.12557757118732787
-0.798,-0.576,-0.033744606813058964
-0.798,-0.556,0.05695752136740684
-0.798,-0.535,0.14980691896284504
-0.798,-0.515,0.23493402425153007
-0.798,-0.495,0.3159889259379145
-0.798,-0.475,0.39233015721600406
-0.798,-0.455,0.4635425657329185
-0.798,-0.434,0.5326052851291684
-0.798,-0.414,0.5930016571545806
-0.798,-0.394,0.648421960515507
-0.798,-0.374,0.6992988388728214
-0.798,-0.354,0.7461768168834605
-0.798,-0.333,0.7917537443237664
-0.798,-0.313,0.8323175158709997
-0.798,-0.293,0.8706707079179716
-0.798,-0.273,0.9072798095291363
-0.798,-0.253,0.9424983864922984
-0.798,-0.232,0.9782337704176713
-0.798,-0.212,1.0111995212240268
-0.798,-0.192,1.043139724506968
-0.798,-0.172,1.0739980222017902
-0.798,-0.152,1.1036850061682586
-0.798,-0.131,1.1334928059670408
-0.798,-0.111,1.160514672396367
-0.798,-0.091,1.1861790875576363
-0.798,-0.071,1.210515825067234
-0.798,-0.051,1.2335967429360188
-0.798,-0.03,1.2565779592860322
-0.798,-0.01,1.2773501666012774
-0.798,0.01,1.2970549758272387
-0.798,0.03,1.3156115074989303
-0.798,0.051,1.333617129146154
-0.798,0.071,1.3489474673321789
-0.798,0.091,1.3619176242628148
-0.798,0.111,1.3717674862946563
-0.798,0.131,1.3775843277058306
-0.798,0.152,1.378238631278004
-0.798,0.172,1.3725593045936944
-0.798,0.192,1.3596887037533523
-0.798,0.212,1.33871781984877
-0.798,0.232,1.3089401311464213
-0.798,0.253,1.2677179365324918
-0.798,0.273,1.2188684096994902
-0.798,0.293,1.1609204217374545
-0.798,0.313,1.0944908773814772
-0.798,0.333,1.0205285624327751
-0.798,0.354,0.9361111777731489
-0.798,0.374,0.8507793602090318
-0.798,0.394,0.7622134719020163
-0.798,0.414,0.6719794742405589
-0.798,0.434,0.5815536818955016
-0.798,0.455,0.48781709145862173
-0.798,0.475,0.4007794557600557
-0.798,0.495,0.316664131962803
-0.798,0.515,0.23586856929305902
-0.798,0.535,0.15846670219266784
-0.798,0.556,0.08060273479690772
-0.798,0.576,0.009205515230071903
-0.798,0.596,-0.06015206308029303
-0.798,0.616,-0.12820544738656536
-0.798,0.636,-0.1957066180408843
-0.798,0.657,-0.2667471590635812
-0.798,0.677,-0.33516082143938736
-0.798,0.697,-0.4047327086834648
-0.798,0.717,-0.4756932552591464
-0.798,0.737,-0.5480877919187599
-0.798,0.758,-0.6255091929558969
-0.798,0.778,-0.7003064796553817
-0.798,0.798,-0.7757685251109889
-0.798,0.818,-0.8514740990996795
-0.798,0.838,-0.9269839515132001
-0.798,0.859,-1.0056031855012735
-0.798,0.879,-1.0794551904389542
-0.798,0.899,-1.1519877220330028
-0.798,0.919,-1.2229376865353667
-0.798,0.939,-1.2920843662594375
-0.798,0.96,-1.3625278264592096
-0.798,0.98,-1.4273413618781627
-0.798,1.0,-1.4896913074662688
-0.778,-1.0,-1.4851384588206988
-0.778,-0.98,-1.4284486047597498
-0.778,-0.96,-1.3703904797817683
-0.778,-0.939,-1.308427094381548
-0.778,-0.919,-1.2487829140224598
-0.778,-0.899,-1.1886832319122722
-0.778,-0.879,-1.1281222522555174
-0.778,-0.859,-1.0669328034198609
-0.778,-0.838,-1.0016637657591765
-0.778,-0.818,-0.9380870360360126
-0.778,-0.798,-0.8726292108087034
-0.778,-0.778,-0.8047899865251109
-0.778,-0.758,-0.7341178820299806
-0.778,-0.737,-0.6564895805087536
-0.778,-0.717,-0.5791117063984622
-0.778,-0.697,-0.4983909385932642
-0.778,-0.677,-0.41456825964433486
-0.778,-0.657,-0.3281082244600453
-0.778,-0.636,-0.2352224205147601
-0.778,-0.616,-0.1456402661196698
-0.778,-0.596,-0.05595224014433628
-0.778,-0.576,0.03280851047515693
-0.778,-0.556,0.11961209547794543
-0.778,-0.535,0.2076015943877369
-0.778,-0.515,0.2875348391535023
-0.778,-0.495,0.3630371251942166
-0.778,-0.475,0.43367457477311916
-0.778,-0.455,0.4992380473434852
-0.778,-0.434,0.562637954431394
-0.778,-0.414,0.6180664940206857
-0.778,-0.394,0.669059611840091
-0.778,-0.374,0.7161282529185262
-0.778,-0.354,0.7598493622149395
-0.778,-0.333,0.8028009957087412
-0.778,-0.313,0.841469640521149
-0.778,-0.293,0.8784395205340801
-0.778,-0.273,0.9140798728862932
-0.778,-0.253,0.9486411230656523
-0.778,-0.232,0.9839111688853264
-0.778,-0.212,1.016553561150475
-0.778,-0.192,1.0482124243195923
-0.778,-0.172,1.078778057456262
-0.778,-0.152,1.1081272239032147
-0.778,-0.131,1.1375126279148686
-0.778,-0.111,1.1640656170218204
-0.778,-0.091,1.189201133731644
-0.778,-0.071,1.2129572888248716
-0.778,-0.051,1.2354110801317428
-0.778,-0.03,1.2576855161589149
-0.778,-0.01,1.2777337381989209
-0.778,0.01,1.2966555778184592
-0.778,0.03,1.3143595267123722
-0.778,0.051,1.3313872126001012
-0.778,0.071,1.3457098285335387
-0.778,0.091,1.3576147665465517
-0.778,0.111,1.3663797465072574
-0.778,0.131,1.371150051626927
-0.778,0.152,1.3708353538883913
-0.778,0.172,1.3644592757730731
-0.778,0.192,1.3512282164286595
-0.778,0.212,1.3303498146706059
-0.778,0.232,1.301227861296795
-0.778,0.253,1.2614033733769434
-0.778,0.273,1.2146292894232542
-0.778,0.293,1.159512118202547
-0.778,0.313,1.0966539739734689
-0.778,0.333,1.0269456965926658
-0.778,0.354,0.9476154878431104
-0.778,0.374,0.8675713132760087
-0.778,0.394,0.7845487738969772
-0.778,0.414,0.6999236665850365
-0.778,0.434,0.6149780008227784
-0.778,0.455,0.5266546808499879
-0.778,0.475,0.4442793658059042
-0.778,0.495,0.364215992307223
-0.778,0.515,0.28677853174527335
-0.778,0.535,0.21200220350243693
-0.778,0.556,0.1361176000727936
-0.778,0.576,0.06592073296369133
-0.778,0.596,-0.0028127553214146728
-0.778,0.616,-0.0707002552082201
-0.778,0.636,-0.13835873810564636
-0.778,0.657,-0.20976020524590966
-0.778,0.677,-0.2785639320392962
-0.778,0.697,-0.3484511949176017
-0.778,0.717,-0.41955534325844596
-0.778,0.737,-0.4918533539269258
-0.778,0.758,-0.5688715810829322
-0.778,0.778,-0.6429870414773762
-0.778,0.798,-0.7174949392026004
-0.778,0.818,-0.7920150807639685
-0.778,0.838,-0.8661707074186105
-0.778,0.859,-0.9432690079732642
-0.778,0.879,-1.0156698091449514
-0.778,0.899,-1.0868434228387494
-0.778,0.919,-1.1566249526941221
-0.778,0.939,-1.2248918093293564
-0.778,0.96,-1.294829155810409
-0.778,0.98,-1.3596566574436428
-0.778,1.0,-1.4225945797258879
-0.758,-1.0,-1.414484748610872
-0.758,-0.98,-1.3571717568478787
-0.758,-0.96,-1.2990553064008867
-0.758,-0.939,-1.2374827462181044
-0.758,-0.919,-1.1784679099746243
-0.758,-0.899,-1.1190737280446712
-0.758,-0.879,-1.0591289493643994
-0.758,-0.859,-0.9983265771954035
-0.758,-0.838,-0.9331059962475374
-0.758,-0.818,-0.8691830327298017
-0.758,-0.798,-0.8029996353647413
-0.758,-0.778,-0.7341178127127583
-0.758,-0.758,-0.6621982161046536
-0.758,-0.737,-0.5832076385779928
-0.758,-0.717,-0.504670973350857
-0.758,-0.697,-0.42312103472711393
-0.758,-0.677,-0.33898314023442094
-0.758,-0.657,-0.2528804105279391
-0.758,-0.636,-0.16122501229909392
-0.758,-0.616,-0.07369999450389664
-0.758,-0.596,0.013054457063273517
-0.758,-0.576,0.09805231567259842
-0.758,-0.556,0.18036512167706936
-0.758,-0.535,0.2630159589444374
-0.758,-0.515,0.3374592697398754
-0.758,-0.495,0.4072791710660936
-0.758,-0.475,0.47224478861732827
-0.758,-0.455,0.532337658565786
-0.758,-0.434,0.5903924398090875
-0.758,-0.414,0.6412460457858833
-0.758,-0.394,0.6882568806668639
-0.758,-0.374,0.7319794420240542
-0.758,-0.354,0.7729915017686971
-0.758,-0.333,0.8137418079563409
-0.758,-0.313,0.8508546459871297
-0.758,-0.293,0.8867050382738942
-0.758,-0.273,0.9215629690798551
-0.758,-0.253,0.9555766009170238
-0.758,-0.232,0.9904236893227694
-0.758,-0.212,1.0227264819122626
-0.758,-0.192,1.0540476424369973
-0.758,-0.172,1.0842375971143499
-0.758,-0.152,1.1131523312573697
-0.758,-0.131,1.1420123050772326
-0.758,-0.111,1.1680012377907003
-0.758,-0.091,1.1925224262580028
-0.758,-0.071,1.2156206147484858
-0.758,-0.051,1.2373786320787328
-0.758,-0.03,1.2588811488996705
-0.758,-0.01,1.2781466202776164
-0.758,0.01,1.2962275322832788
-0.758,0.03,1.313020990730382
-0.758,0.051,1.3290112409341164
-0.758,0.071,1.34227356635458
-0.758,0.091,1.3530677952958172
-0.758,0.111,1.3607105647273339
-0.758,0.131,1.3644108918817048
-0.758,0.152,1.3631150621814656
-0.758,0.172,1.3560453081574553
-0.758,0.192,1.342465703445968
-0.758,0.212,1.3216946404488576
-0.758,0.232,1.293239650003834
-0.758,0.253,1.2548095353709006
-0.758,0.273,1.2100837877979136
-0.758,0.293,1.1577373826635973
-0.758,0.313,1.0983533226508475
-0.758,0.333,1.032757563344251
-0.758,0.354,0.9583183234796643
-0.758,0.374,0.8833324871785636
-0.758,0.394,0.8055909772382522
-0.758,0.414,0.7262883705961418
-0.758,0.434,0.6465238110740761
-0.758,0.455,0.5633009267197979
-0.758,0.475,0.48530531737794197
-0.758,0.495,0.409037509152739
-0.758,0.515,0.33473697583035156
-0.758,0.535,0.26240708425364423
-0.758,0.556,0.18836107141459713
-0.758,0.576,0.11927451682345969
-0.758,0.596,0.05111448044341643
-0.758,0.616,-0.016625390545196128
-0.758,0.636,-0.08443571420544005
-0.758,0.657,-0.15617452745232663
-0.758,0.677,-0.22533824564165977
-0.758,0.697,-0.2955084111724208
-0.758,0.717,-0.3667267026518849
-0.758,0.737,-0.4389015829418067
-0.758,0.758,-0.5154901377275489
-0.758,0.778,-0.5888950575968035
-0.758,0.798,-0.6624090683438324
-0.758,0.818,-0.7356843055969965
-0.758,0.838,-0.808393397522931
-0.758,0.859,-0.883827943349511
-0.758,0.879,-0.9545827730084848
-0.758,0.899,-1.0241351371443952
-0.758,0.919,-1.0924069697837362
-0.758,0.939,-1.1593662083449754
-0.758,0.96,-1.2282459224810636
-0.758,0.98,-1.2924615318459867
-0.758,1.0,-1.3552626245405723
-0.737,-1.0,-1.337423594507557
-0.737,-0.98,-1.2801265790375727
-0.737,-0.96,-1.2224421803984138
-0.737,-0.939,-1.1615844868914784
-0.737,-0.919,-1.1033165107886895
-0.737,-0.899,-1.0445623007687301
-0.737,-0.879,-0.9850098492570504
-0.737,-0.859,-0.9242514661715694
-0.737,-0.838,-0.858647846516686
-0.737,-0.818,-0.793957677070518
-0.737,-0.798,-0.7266789444650509
-0.737,-0.778,-0.6564898890106451
-0.737,-0.758,-0.5832076385779938
-0.737,-0.737,-0.502930089082485
-0.737,-0.717,-0.4235072973249576
-0.737,-0.697,-0.34159592859347376
-0.737,-0.677,-0.2577845817891806
-0.737,-0.657,-0.17282312352561383
-0.737,-0.636,-0.08332424011047532
-0.737,-0.616,0.001215089875575781
-0.737,-0.596,0.08411751280313745
-0.737,-0.576,0.16449454721706258
-0.737,-0.556,0.24156153648674478
-0.737,-0.535,0.3182294074275865
-0.737,-0.515,0.38673280291921114
-0.737,-0.495,0.45058890322413203
-0.737,-0.475,0.5097641993287376
-0.737,-0.455,0.5644174081621975
-0.737,-0.434,0.6172912973514764
-0.737,-0.414,0.6638207667257395
-0.737,-0.394,0.7071581688376554
-0.737,-0.374,0.7478678907105442
-0.737,-0.354,0.7864968321623039
-0.737,-0.333,0.8253536438179496
-0.737,-0.313,0.8611512822040028
-0.737,-0.293,0.8960599400874568
-0.737,-0.273,0.930244846483896
-0.737,-0.253,0.9637556034320764
-0.737,-0.232,0.9981640328338857
-0.737,-0.212,1.030065038013767
-0.737,-0.192,1.0609522531469804
-0.737,-0.172,1.0906495356686363
-0.737,-0.152,1.1190024595653487
-0.737,-0.131,1.147201156058671
-0.737,-0.111,1.172504090267633
-0.737,-0.091,1.1962945560098368
-0.737,-0.071,1.2186287351478329
-0.737,-0.051,1.2395913861388939
-0.737,-0.03,1.260220058811485
-0.737,-0.01,1.27860684082453
-0.737,0.01,1.2957502000167531
-0.737,0.03,1.3115352220500782
-0.737,0.051,1.3263846166805597
-0.737,0.071,1.3384888696920556
-0.737,0.091,1.3480807598274482
-0.737,0.111,1.3545233417460216
-0.737,0.131,1.3570891678140373
-0.737,0.152,1.354769211119139
-0.737,0.172,1.346987292132229
-0.737,0.192,1.3330637507580414
-0.737,0.212,1.312426864606579
-0.737,0.232,1.2846827637397318
-0.737,0.253,1.2477060985988428
-0.737,0.273,1.205087661646982
-0.737,0.293,1.1555670377000509
-0.737,0.313,1.099698348846529
-0.737,0.333,1.0382379971459483
-0.737,0.354,0.9686889637462224
-0.737,0.374,0.8987353848053738
-0.737,0.394,0.8262233783394035
-0.737,0.414,0.7521709463515379
-0.737,0.434,0.677499980071397
-0.737,0.455,0.5992766663417106
-0.737,0.475,0.5255632259896299
-0.737,0.495,0.45300188670309965
-0.737,0.515,0.38176225055975765
-0.737,0.535,0.31182237127259366
-0.737,0.556,0.23958000879583524
-0.737,0.576,0.17159495341616193
-0.737,0.596,0.1040217514863942
-0.737,0.616,0.03646350987262004
-0.737,0.636,-0.03144806560569391
